InspectionDateAndId,less_than_sensitivity_count,mean_velocity,max_velocity,std_velocity,mean_velocity_x,max_velocity_x,std_velocity_x,mean_velocity_y,max_velocity_y,std_velocity_y,mean_acceleration,max_acceleration,std_acceleration,mean_acceleration_x,max_acceleration_x,std_acceleration_x,mean_acceleration_y,max_acceleration_y,std_acceleration_y,mean_jerk,max_jerk,std_jerk,mean_jerk_x,max_jerk_x,std_jerk_x,mean_jerk_y,max_jerk_y,std_jerk_y,manhattan_distance_sum,manhattan_distance_mean,euclidean_distance_sum,euclidean_distance_mean,gaze_endpoint_std_x,gaze_endpoint_std_y,gaze_endpoint_std_combined,exclude_initial_seconds
20241017141213_679,1,15.47757344,124.5391524,20.3639573,-0.604559179,115.7763333,18.28136427,0.711585888,88.27511111,17.8652151,1324.164005,6012.335815,1274.053932,0.549568706,4842.672194,1152.453526,-14.56697848,5986.304284,1431.175078,142676.6274,693087.0303,132035.298,-290.4976905,588822.3791,120882.3754,1671.154276,691398.6633,152231.7776,28789.53711,22.35212509,22838.28305,17.73158622,11.92288032,13.91923725,18.32758143,5
20241017141509_680,1,19.2296296,221.2584504,28.45405621,0.277340882,175.2833333,21.88107244,-0.094241686,220.1761333,26.46780759,1535.445988,12837.66178,1558.939008,3.608946277,6489.063025,1338.873437,-7.293429768,12615.03399,1730.675276,161303.1306,1366140.249,154482.4444,-192.6604773,716322.0543,135759.9326,527.8150201,1342448.979,177348.3875,42213.90159,23.28400529,33783.55413,18.63406185,13.3655757,13.78667918,19.20185242,5
20241017142131_683,5,24.29255996,301.5692894,34.56928501,0.895549454,228.1089412,25.50869195,0.420171333,243.15125,33.66737319,1913.964435,16207.20386,2241.407232,-3.672242085,12335.41897,1436.720312,-29.08818609,15684.08083,2573.352167,196418.385,1853713.231,223411.9895,-174.9609006,989326.4609,142230.8216,1639.330933,1819946.46,261267.6297,44841.96882,23.45291256,34963.68966,18.28644857,12.02404041,15.00373732,19.22731602,5
20241017142157_684,3,29.87554584,227.6198288,35.05285529,-0.858969774,189.7738571,28.9912169,0.15660221,226.7866667,35.7770582,2552.672113,25152.2482,2623.495762,8.796527623,12432.065,2079.032228,-12.11331548,25152.09862,3012.684154,283505.3919,2664370.638,295393.5582,-334.5560208,1241134.704,229445.907,2007.073041,2648646.902,339091.576,42097.59651,22.85428692,33725.46129,18.3091538,11.05152048,14.8359752,18.49979095,5
20241017142312_685,2,13.66310094,142.4439795,20.27808852,0.641828502,139.672,17.58529097,0.542450659,98.7425,16.96857527,1141.789378,7044.661963,1197.705326,-2.23856605,5998.088435,1072.409792,-4.129286569,5928.602423,1260.196892,125458.6176,804312.0435,126374.5274,-31.9918405,552558.3404,113255.8633,253.9347506,759081.2099,137416.9925,30096.59965,22.44340018,23818.91171,17.76205198,11.85535422,13.89380735,18.2643726,5
20241017142634_687,1,16.79193263,150.8789879,23.12739599,-0.382550373,120.6311429,21.01417157,0.611044198,131.9991765,19.35795238,1305.343775,7192.803891,1268.891837,-3.935696372,5530.566111,1109.887801,-3.238134531,7008.823529,1442.959444,137217.8868,672883.4592,125240.2617,281.3611947,465928.126,110226.6079,85.60619294,625959.5538,149545.5784,35836.84967,21.95885397,29099.8819,17.83080999,11.7792545,13.87303067,18.19922571,5
20241017142652_688,1,28.93057547,205.3006688,29.45577927,-0.798743133,189.03,21.6297638,0.194792148,204.4014286,35.15819268,2455.713026,18754.08338,2291.1938,0.625653785,14981.73333,1569.83085,-8.5127065,18754.07029,2969.116659,258637.007,2782238.856,244413.2873,310.3197243,1326622.005,163459.9643,133.0891863,2779743.492,316088.0928,53422.31175,24.03162922,41019.1625,18.45216487,12.31660747,13.26652479,18.10247219,5
20241017142739_689,1,15.73381331,178.2679015,25.6549499,0.670132168,145.9386429,21.30743166,0.677574792,162.0111667,21.23239287,1407.924737,10156.41376,1575.653888,-0.938585193,6917.761104,1276.230637,-0.366958013,10154.80272,1684.093698,170050.6127,1016551.428,176725.5946,133.1856983,913232.7375,145132.3243,305.6996446,1015560.703,197700.8951,30987.01756,22.30886793,24618.95622,17.72423054,12.06474611,13.71985406,18.26998889,5
20241017143031_690,2,17.44079963,216.7105986,25.55316451,0.489483255,97.87406667,18.63635547,0.826596307,210.3461429,24.67608371,1511.546473,15767.01673,1770.836674,2.194543802,5353.520408,1242.263602,2.599573745,15335.76831,1969.112702,163856.8243,1780367.847,184077.4576,-376.899051,598101.1933,130866.1565,101.88457,1751307.436,208824.007,30665.60698,22.71526443,24094.94064,17.84810418,11.82760972,14.05662172,18.37065502,5
20241017143043_691,11,28.59479322,220.1788168,30.94967431,0.60254129,143.9007143,23.2230405,1.186567047,215.6055625,35.13493891,2529.274599,13086.47091,2198.661732,14.48075709,10250.15625,1801.854125,-3.740155852,11772.71434,2825.675396,269987.5243,1626748.494,232281.3947,-1782.460468,1114162.929,195160.1596,-299.1570017,1534414.58,297921.3908,33137.5059,23.55188764,25773.08354,18.3177566,11.61758661,14.41428597,18.5132374,5
20241017143121_692,1,17.08602635,172.7513019,25.94341035,-0.618003148,156.735,20.40262042,0.562912715,147.5225,23.40997903,1506.14512,10828.73433,1631.459954,3.765131388,5299.956829,1288.010349,-13.77870707,10504.93117,1808.579557,170111.8184,931922.7146,171161.7609,-159.8489197,599464.7721,140143.7538,1712.326504,867079.3094,196446.3027,33366.4908,23.41508126,26197.41611,18.38415166,12.04565955,14.2002653,18.62110223,5
20241017143304_693,6,17.84751766,285.5622543,26.09797592,1.674669872,285.4696429,24.52251857,0.835815327,114.5607143,19.86910189,1420.659646,10391.08025,1341.230301,-15.84076873,10379.04592,1214.038511,-1.789560387,6410.464554,1530.695565,151317.2655,754043.6108,131695.0699,1752.038456,616375.1269,120296.531,55.57449354,708155.5534,160518.4667,28719.8818,22.10922387,22828.97788,17.57427089,11.7322119,13.77520988,18.09423121,5
20241017143558_694,6,18.78677178,198.8781853,25.52956879,0.174949398,166.3126667,21.71601219,0.204492266,169.6182353,23.08774711,1573.449224,12312.97001,1508.954299,5.260969484,7569.30719,1410.830882,-20.35617994,9711.581699,1661.866333,172126.3388,1214484.031,156569.9992,138.8362673,844688.6275,149447.0195,1554.004555,920814.5718,178338.9899,41418.74427,25.19388338,31762.09165,19.32000709,13.74765751,14.30033073,19.83677257,5
20241017143651_695,1,16.33035091,264.6075121,27.22682662,0.617168117,203.8866923,22.14014846,0.391671349,197.2823077,22.74335005,1270.864391,12630.19137,1454.49433,6.963435504,12512.15454,1268.977688,8.980110351,6553.582812,1456.096339,139103.017,1592236.26,149776.3188,-593.6508027,1592204.952,133731.9934,-810.4126674,867911.88,154587.6443,39687.75818,21.71102745,30660.7171,16.77282117,11.31113581,13.18777158,17.37409314,5
20241017143807_696,1,14.06044858,142.6884737,21.94127758,-0.656811758,128.9835714,19.05849124,0.532220067,119.9706875,17.75317233,1166.933544,6983.551685,1327.374476,-4.084609873,5789.955556,1166.065261,1.291395229,6954.142012,1328.130397,130266.9577,823836.9905,138147.7773,-96.40814318,614913.1014,122464.5507,-11.89084992,816496.8977,145109.3141,29365.18051,22.33093575,23337.27512,17.74697728,11.98417126,13.93920991,18.38265306,5
20241017143830_697,6,30.44102956,287.2940439,35.85140098,-1.049165887,129.862,22.53130519,-1.139715626,285.4893333,41.2543309,2512.698033,21204.99294,2555.211406,8.226431603,7527.69334,1625.633752,8.829920207,20628.65385,3193.732299,266502.944,1784580.813,262526.3876,-1399.687605,1061235.119,171877.0685,-300.3285163,1731163.15,332265.1762,44648.80752,24.46510001,34366.62057,18.83102497,11.2337763,14.85036836,18.62071885,5
20241017144119_698,1,23.3642725,257.9532255,30.19655493,-0.642234674,201.833,27.63688615,-0.153964099,160.6340769,26.33415106,2167.565419,17845.01324,2333.128789,4.771430017,12791.60355,2133.454757,-7.881769531,16307.02806,2364.342552,256671.3741,1667233.193,273921.2634,9.057150428,1356306.605,247980.3519,514.0160879,1609001.632,281812.9408,35332.13706,22.05501689,28493.24541,17.78604583,11.02960785,14.48026153,18.20247849,5
20241017144346_699,1,18.47931412,188.5526644,25.7965404,0.620639123,123.7812308,19.93768753,0.375523968,171.0859375,24.67608056,1426.904371,8292.429392,1394.070784,5.664035501,6550.566463,1193.2359,6.579330058,7336.463889,1598.625082,151802.4742,782785.2286,141838.7305,-225.2475879,699377.3662,125030.2418,-652.4357916,773040.1477,165919.1939,29980.84046,22.47439315,23826.63108,17.86104279,12.06898346,13.91452634,18.41940295,5
20241017144346_700,15,26.61713015,377.8672974,43.19848278,0.585329415,202.36,25.60458762,-1.915944738,376.7418207,43.76039499,1912.265744,15839.81926,2138.462019,-1.957298032,14135.48562,1679.023559,6.456297954,15326.17347,2326.072753,201641.934,1742393.803,215242.498,652.6700204,1549178.58,178270.8936,113.9925056,1570086.492,234963.5122,46408.40052,24.17104194,36102.42063,18.80334408,12.82535182,14.07982359,19.0455003,5
20241017144607_701,1,16.76040623,185.1683827,24.05477505,0.507568864,113.1842857,17.9134586,0.299658247,184.3845333,23.20137926,1224.154986,13328.49464,1311.531547,-7.632464141,5796.195614,1067.630728,-2.362529928,13268.14881,1441.794445,126606.4589,998908.7614,125599.0519,921.0937534,495086.6702,107815.3182,364.091286,996194.2739,142053.4879,34380.83731,21.92655441,27438.14102,17.49881442,11.21784155,13.84499059,17.81919564,5
20241017144913_703,1,15.78081622,205.1400113,22.25931183,-0.826438311,137.0967143,17.17643163,1.008845546,154.2117647,21.16082585,1356.661727,7806.616255,1370.211289,1.480064781,5846.782407,1059.4567,2.964779648,7570.30572,1611.071239,148435.1669,741273.5693,143411.183,-586.9792285,599989.0689,110605.9407,-725.3356965,729442.2878,174256.1948,62155.59768,23.61534866,48729.31197,18.51417628,11.77862586,13.4069852,17.84609984,5
20241017145045_704,1,25.91608802,297.4659847,35.35915603,-0.957484736,289.9772,28.95196204,-1.874463278,263.6277278,32.85219989,1680.780206,19473.90186,1673.773564,0.866382555,10796.68216,1352.022268,14.14784972,19062.80827,1948.942,171709.1353,1798359.324,159215.9875,270.9333863,922067.2022,129620.8974,-788.3543686,1770127.406,195016.6297,276045.3636,25.5219456,215169.0296,19.89358632,12.508963,14.82851781,19.3999767,5
20241017145054_705,1,28.06257907,252.0506398,37.74644977,-1.612000063,176.5482857,30.9218279,0.216861565,236.882,35.40477088,2339.188192,21424.57875,2782.929876,11.24854613,19073.17473,2342.347136,-6.777358667,17930.35793,2780.240551,252110.0589,2030863.202,288965.8398,-45.74878778,2029916.803,249659.42,94.08104889,1868502.544,291085.7287,35245.52665,22.97622337,28731.1297,18.72955,11.15746916,15.47357095,19.07670087,5
20241017145434_707,1,13.12353797,187.9199065,23.77948117,0.765863404,131.6565,17.74794191,0.649076221,187.1940643,20.53518164,963.2389101,10141.94441,1236.642758,-7.510765219,5863.113281,1042.899415,-6.006050053,10025.02388,1170.206322,102209.073,696298.8415,120485.8458,785.9566831,520702.2028,106475.6959,383.8474944,694441.1613,116729.1513,30058.15702,22.54925508,23815.59622,17.86616371,11.99240076,13.91292403,18.36810091,5
20241017145722_708,1,13.99206281,191.1463413,23.79547168,0.528260894,176.1755833,20.1968444,0.597311477,141.416,18.80037047,1145.033584,8600.900099,1382.767446,-0.372754784,6306.266859,1082.457291,6.462505868,7177.208333,1432.268141,128158.2786,863262.1258,147223.2551,334.5727082,539144.8946,113167.6271,-622.4289953,797413.9377,159034.0216,29592.4993,22.60695134,23483.52571,17.9400502,12.07675021,14.13708527,18.59314593,5
20241017145730_709,7,15.53284184,121.5682836,22.86586851,0.62694431,108.7236471,19.43818451,0.51498361,103.648,19.63710351,1336.606485,7989.052144,1486.14681,-5.560634368,4831.243608,1215.835751,4.438308243,7764.601462,1586.455812,143372.572,833068.8385,149659.9527,1262.364882,570032.0206,125124.434,-1096.281451,795198.2493,165211.6112,30007.22268,22.80184094,23713.69237,18.01952308,11.9594219,14.25008224,18.60356461,5
20241017145859_710,1,13.2717358,126.0907665,21.18668168,-0.585007299,118.6555,18.6952226,-0.034826626,109.0164286,16.5879371,1109.380151,9006.483321,1365.824941,-3.880486305,8475.392857,1177.599998,10.57470831,7262.172148,1307.414796,121597.8667,869595.2624,141103.0163,501.8450181,689783.1633,122503.4069,-1024.510432,827908.7248,140312.9226,27345.23654,22.15983512,21835.24536,17.69468829,11.97082161,13.93416148,18.37012319,5
20241017150109_711,1,13.33732172,158.1729838,22.22855821,-0.694584895,136.0466,19.86620517,0.315680375,121.5857647,16.63564669,1129.849033,6787.632947,1350.863212,2.809747153,6515.4375,1104.589399,1.229398884,5929.336328,1371.591451,129855.9984,738524.651,146359.9858,-683.6217232,654275.1264,118412.9659,-39.23645797,724579.716,155761.7617,30141.89998,22.59512742,23885.06024,17.90484276,12.01045202,14.13849548,18.5512267,5
20241017150216_712,1,15.57340234,153.7866022,23.73114141,-0.571440312,110.8293125,18.5657942,0.294415131,153.7801333,21.46150029,1331.97159,7846.176336,1490.883171,3.689429701,4766.039541,1161.807798,1.5478147,7831.23345,1626.981124,144579.0613,906251.0778,153128.3682,-138.9254926,524880.1728,120452.8788,-97.9336346,867016.7485,172749.753,30804.75441,21.58707387,24780.81927,17.36567573,11.25385206,14.01424734,17.97354485,5
20241017150327_713,3,24.88028882,224.2430146,25.68675099,0.236677296,143.4554667,23.75539676,-0.911851446,204.9125625,26.71388372,1997.942687,14299.67085,1794.803704,-0.869015784,10124.6039,1781.780927,3.912449323,13057.77891,2009.561142,203535.7137,1588882.618,185415.0742,138.5405777,1264410.012,182063.8604,-453.5090792,1399628.652,206538.283,89083.9222,22.85961565,68195.23553,17.49941892,10.45381645,11.33708598,15.42114772,5
20241017150407_714,1,17.36531586,247.8093821,28.48401705,-0.163228663,239.2564286,22.44980866,-1.53186821,244.0107692,24.62775365,1312.466495,15463.05961,1528.575081,-2.551697325,7834.928489,1149.236643,1.582649083,15155.40998,1654.797933,139987.6752,1940175.046,151122.5,100.5607857,936626.807,115065.0376,-37.86775358,1903633.89,170864.229,40292.84104,21.91019088,32327.66999,17.57893964,13.26805141,12.53459045,18.25259286,5
20241017150603_715,1,16.24027916,188.379573,23.10782925,0.600356405,99.468125,18.46398599,-0.456590963,188.3669231,21.35955893,1377.421009,15184.40118,1499.004726,4.293080159,5381.755556,1201.116637,5.924015585,15184.39908,1643.645067,156345.9851,2282661.032,162786.0796,-755.5091781,692458.7302,132603.9752,-747.5302048,2282627.876,182642.9055,36352.01842,23.24297853,28096.42785,17.96446793,12.24544598,13.88548072,18.51371173,5
20241017150731_716,14,18.48012435,266.9240925,28.61924498,0.49244122,266.8745714,21.45528383,0.964998393,194.4004118,26.43999347,1430.131223,9682.23148,1422.001067,13.85637388,8942.314626,1116.551751,-15.56726297,9671.822222,1679.357079,148196.6455,817886.823,137609.7257,-1565.348512,673281.0034,111947.3333,892.897833,817847.2111,168413.8633,38632.95018,22.91396808,30704.27551,18.21131406,12.04873035,14.41199014,18.78503029,5
20241017150909_717,1,16.17150258,188.1712523,22.9374966,-0.591008824,115.6784615,17.60743951,0.591560382,181.9130769,21.83861453,1337.135113,15693.57394,1445.584448,-0.712637768,5270.86669,1036.456421,-11.5871907,14781.95614,1674.296277,146101.2616,1283874.281,152904.4942,1.517130006,556183.4155,110049.4591,1603.243483,1183464.287,180587.6772,29666.95531,22.61200862,23518.38838,17.9256009,12.15934717,14.07240087,18.59790821,5
20241017150953_718,2,17.858431,150.4032927,24.64478186,-0.51422392,134.6400714,17.33005899,0.54433915,145.8928571,25.00794184,1496.915326,17080.87794,1700.701105,-2.375681091,8750.74263,1245.246297,3.843710864,16724.82593,1892.7443,160905.9457,1655543.996,180661.8775,309.6691255,988095.223,134683.5693,-534.0606711,1618112.205,200971.1233,39333.81345,23.55318171,30737.60445,18.40575116,11.37140034,14.31308218,18.28040118,5
20241017151017_719,1,21.90036557,389.5037811,40.01931347,-0.238142365,116.5576923,20.11117356,-0.532039474,387.5584357,40.94352676,1580.210301,10669.92235,1621.201178,7.449158794,4973.502222,1182.126718,-9.167519941,10665.13956,1930.749788,177095.1674,1272745.735,165709.7601,-229.5486032,582828.8341,129677.0658,810.5776557,1250878,204952.6086,31952.61024,22.92152815,24948.47561,17.89704133,12.18082788,13.96796811,18.53312442,5
20241017151258_720,1,20.40141982,216.0571261,28.60084168,-0.732306231,138.7769231,19.52904365,0.683403944,211.8278571,29.18628473,1625.165218,10754.89618,1579.32375,3.449393734,6880,1195.413553,16.45813332,9664.08,1925.130947,177244.107,1161794.34,165312.0139,-662.6351833,743209.8765,127659.6812,-2230.215793,967951.0733,206012.4468,30851.08697,23.00603055,24556.37365,18.31198632,11.96713081,14.58763629,18.8682631,5
20241017151305_721,1,13.84827673,245.5073498,23.69078133,0.530699562,242.4701154,21.24259519,0.638148189,107.0504667,17.35197865,1052.664389,7425.487802,1266.755293,-6.769009208,6632.818716,1035.482464,-4.044518607,6924.086275,1280.814263,111918.1744,778984.6068,126084.5375,118.0217833,636426.6852,101683.4806,858.7718458,725355.6682,134471.9552,28016.21204,22.12970936,22370.55687,17.67026609,11.71529494,13.90086895,18.17917196,5
20241017151431_722,1,18.07285766,180.1936172,27.26016505,-0.005646751,168.175,22.57012246,-0.644448519,163.3521053,23.66260783,1367.020226,9907.075324,1475.754451,5.691798807,6835.9375,1201.128107,-5.403442773,9895.331588,1613.63725,144039.8869,848382.6669,144343.7927,-191.403021,546424.5096,119768.8611,459.5986579,845863.7026,165038.7577,32029.54362,22.2581957,25585.88511,17.78032322,12.94829387,13.40714357,18.63893272,5
20241017151529_723,1,18.35665172,282.4634782,25.98041983,0.440569892,190.3592308,21.52120999,-0.379460679,208.6839231,23.41897319,1619.538039,16017.57125,1568.771166,7.263711872,5812.888312,1375.116092,0.231091186,15739.6,1786.882578,175991.0757,1728107.548,167026.5852,-886.8659751,789919.6891,145003.3049,-276.9719446,1700592.593,194535.1311,36225.58816,21.04915059,29057.42515,16.88403553,10.5253778,13.3795322,17.02337979,5
20241017151723_724,1,14.11284567,167.8344865,22.46412976,-0.050767334,112.2807692,18.71813532,0.766387141,137.8968941,18.78432917,1118.055973,7239.211364,1251.228286,5.179806208,5168.140639,1086.921654,11.02962166,7154.511384,1278.309125,120676.6876,758711.3238,124825.9236,-775.5001964,498769.3044,112115.5578,-452.0311678,723719.3688,132565.72,31568.06413,22.18416313,25226.90234,17.72797072,11.65488198,14.0837847,18.28084422,5
20241017151859_726,1,21.68335075,237.1804075,27.57097987,-0.479751354,154.5172222,23.78084293,0.096238589,226.2014286,25.77903638,1738.261097,17870.26656,1697.402668,4.586045992,7086.194208,1486.405073,-12.92727674,17173.78407,1921.754218,186116.3955,1413725.884,171161.6786,435.1960053,734304.7798,156214.3586,2383.566554,1336120.275,198813.5716,27438.71443,22.34422999,21697.91395,17.66931104,11.92717307,13.96906324,18.36823849,5
20241017151945_727,6,19.43817405,261.6905917,27.2883126,0.068667893,261.6007333,23.66834935,0.078590359,153.38772,23.71271731,1600.357212,17703.00835,1571.40495,2.544954607,8701.893491,1367.425499,10.29456812,17130.38497,1777.777199,172251.1308,1668018.268,163462.0106,-546.3633895,671687.8476,142291.0043,-1308.140303,1543859.506,190109.2878,33335.71382,22.20900321,26052.6604,17.35686902,12.07841558,12.93358892,17.69649245,5
20241017152034_728,1,14.29426843,193.5491341,21.57674927,0.66526688,171.071875,18.17121815,-0.097488426,148.7606667,18.41838662,1121.318624,7193.24546,1161.227243,-5.498870644,6395.050719,1049.238163,-0.161307901,7190.044444,1226.732725,115583.3895,732389.3446,113183.2232,636.3569293,617562.1444,104065.1817,206.115031,676702.345,123854.5618,33348.85399,22.44202825,26737.3718,17.99284778,13.19424417,13.29618472,18.7317006,5
20241017152248_729,1,23.17968217,440.6726719,37.14910825,-0.272751381,440.103,35.88682627,-0.135018862,211.55025,25.08778559,1769.939528,13884.72781,1705.828763,-4.035982468,13277.24359,1532.426365,-4.778042107,8642.852778,1922.021858,194974.369,1140140.138,174215.5831,439.8307107,1056921.107,152385.8332,290.9837478,1115787.928,212472.0068,103162.6606,24.32507913,80217.03606,18.91465127,13.25799592,14.12460113,19.37211431,5
20241017152251_730,12,17.58879716,269.3789687,26.56833114,0.895638109,179.9874615,18.5556139,0.845272179,256.584375,25.87304669,1337.181069,14056.89532,1325.865814,-6.031784514,8937.225786,1044.133714,-11.29248438,13787.69927,1567.033583,139755.9794,1385338.678,128250.8512,927.6674069,749343.2671,105585.3773,676.3163319,1345603.849,157576.7265,77813.8515,26.44031651,62263.02391,21.15631122,13.50408416,15.04768049,20.21862946,5
20241017152553_732,1,43.21452747,332.3510465,48.89800622,-0.39479993,255.0064286,52.98330834,0.088113368,282.6958824,38.09351393,3915.264582,24225.84697,3886.300375,18.47212207,20747.31481,4490.018065,-18.57702844,16415.20342,3204.945989,418199.3975,2782660.112,416281.589,-775.5983931,2460158.654,480273.87,1137.495807,2036209.056,342806.3765,123901.4174,27.98134992,91450.52706,20.65278389,11.35955882,10.46449951,15.44491264,5
20241017153126_733,1,12.39140639,189.0587883,19.54512376,0.632638229,109.9570769,17.07090551,0.53908573,161.1842857,15.60295343,991.3954313,8125.90295,1047.240149,-0.33443166,4643.217456,1006.922048,5.384239464,8110.698495,1032.30602,106873.7192,713147.4267,106209.2553,-607.0418738,513915.576,104314.2491,-483.609558,711813.0498,108721.354,30386.09268,22.5082168,23989.10895,17.76971033,11.86462005,13.86091941,18.24539108,5
20241017153151_734,1,16.38187859,331.5227738,26.93867943,0.487476849,245.7461538,23.78004726,0.300529751,241.7856923,20.69395555,1325.545743,14792.00763,1407.651806,-0.791364874,10737.48701,1180.545997,12.33047483,10188.83553,1531.245769,139731.1205,1293712.507,140696.3447,240.273257,1046389.781,116506.9492,-1059.892141,849547.5098,160453.0995,30541.20838,22.53963718,24066.45817,17.76122375,12.25334945,13.94253786,18.56176001,5
20241017153221_735,2,21.74971111,155.5679091,25.45801924,0.345888731,105.2807692,19.31296986,0.510790716,153.2458824,27.34573689,1897.981576,14176.92112,1808.837513,-9.649637077,8748.826531,1430.69152,-7.770415622,13491.33333,2197.087957,209941.7862,1502762.731,197615.6406,924.4531573,895363.1484,156610.6117,283.2837978,1502596.777,242073.7005,31273.57095,22.91104099,24677.29074,18.07860127,12.26988838,14.0266269,18.63589072,5
20241017153326_736,3,14.23386971,165.5729579,21.15822879,0.54908732,119.7230667,16.87328659,0.621585728,136.3586429,19.10178072,1143.723334,6576.412678,1123.55243,5.495692517,5501.070658,969.2791188,-11.70864528,5139.32926,1277.029296,118725.6937,586179.5007,109373.5475,-679.6659319,435698.4882,95843.86701,528.1022484,558191.7707,129890.6292,30236.2414,22.46377519,24005.09962,17.83439794,11.82501202,14.05601985,18.36852208,5
20241017153455_737,1,15.70039536,171.7170214,23.02574127,-0.328506033,152.5324667,19.90065281,0.184837085,156.074875,19.50664278,1334.11372,7940.308689,1316.9643,-6.629990119,6047.904239,1229.847868,0.20171335,7647.621173,1414.809036,151941.5923,1101494.685,140239.3944,692.1111478,592159.8829,133053.3405,340.8459636,1024055.854,158270.4919,37088.9648,21.98515993,29002.3341,17.19166218,11.86260612,13.4941897,17.96704149,5
20241017153554_738,2,21.15123871,220.1552025,26.67497707,-0.600400724,212.259,24.76318102,0.486563107,159.1507143,23.34773954,1833.491154,12707.51584,1731.446094,4.087473819,7038.406838,1489.63482,9.32951533,12707.51429,2034.816883,203629.4693,1605618.668,187847.5537,138.2123663,882584.041,163031.5412,-626.1195898,1605028.163,223991.0035,33023.73133,22.25318823,26517.53571,17.86895937,11.45903557,14.36281189,18.37389076,5
20241017153736_739,2,15.44642831,130.2022508,20.62608662,-0.349542662,125.3038235,16.82195627,0.694024515,119.0014286,19.50501305,1272.504547,8921.143894,1234.784426,4.081618461,5065.364706,945.0003499,-8.014482883,8703.602826,1500.284589,135952.6004,754886.1239,125758.4372,-536.6002518,485475.5832,96248.00844,679.3513113,753429.7878,158220.9389,32101.33281,22.5272511,25081.15937,17.60081359,12.64786227,13.37427914,18.40760067,5
20241017153903_740,1,19.03465712,275.554396,29.72675446,0.802167734,273.0997333,28.5875246,0.513114888,130.7484667,20.68440911,1494.721284,10839.8444,1486.725353,-6.371314558,9943.533859,1346.454624,-12.09924799,7844.214333,1622.164281,158178.7258,1057887.218,147735.2354,859.8982476,905445.1497,131624.4203,1645.930422,878484.6733,171807.3705,31685.87068,20.28544858,25583.49038,16.37867502,11.96301725,12.86053507,17.56437144,5
20241017154326_741,1,21.60803865,293.6866846,26.04101174,-0.463422761,167.1539333,25.57016441,0.596999526,241.4776,22.1503307,1890.185323,13896.70182,1657.387973,-2.304540634,8436.907895,1865.470935,0.292791056,11049.11612,1685.155257,203697.6167,1562507.744,179922.4336,-639.5210077,1000324.453,202269.3291,292.1373642,1331757.599,181525.2747,39133.36003,23.6884746,30375.98453,18.38739984,12.33868347,14.36149898,18.93398434,5
20241017154628_742,1,18.63903422,155.755779,22.18261803,0.717816668,132.7661333,17.83007511,0.164964009,139.1548,22.82603967,1488.406577,9544.009179,1297.148159,-5.732122647,5791.547619,1150.794244,-3.755161745,9542.179931,1604.235997,156759.2606,981862.7926,130335.7772,393.9224226,524673.4072,118285.7007,522.6934269,981242.1338,166038.9871,32860.85147,22.18828594,26426.88977,17.84394988,12.95545678,13.23519908,18.52064672,5
20241017154637_743,1,18.07020843,413.8765645,35.70187877,0.895896918,367.1998462,32.91006096,0.71400405,190.94,22.7326205,1341.57768,13799.14999,1558.589611,-4.486319258,12756.94298,1469.138987,6.528124586,7360.751111,1438.958005,153310.3632,883312.0613,160378.6778,180.2460946,861470.4167,151601.7704,-91.07821894,706010.3077,161994.5993,30449.98636,22.37324494,24181.15139,17.76719426,11.86959692,13.98708738,18.34464348,5
20241017154731_744,8,13.69116088,210.8080135,24.28039078,0.628296003,150.3163125,20.14513426,0.631247766,155.7364286,19.244885,1096.47974,6600.791487,1344.57037,-6.505087083,5736.893282,1104.027247,2.190435712,6049.914966,1338.362441,113929.1024,741419.6628,131991.6874,855.8734596,633078.6684,111417.6658,-123.5641759,609353.5156,134115.6287,29901.3768,22.87787054,23464.10781,17.95264561,12.05871789,14.06559272,18.52710382,5
20241017155021_745,1,13.31342114,178.2012834,23.89726024,-0.593657978,163.8863333,19.24806037,0.662872466,159.7942643,19.41768708,1111.354691,9755.866258,1325.580221,-2.062454924,6383.084034,1131.623086,-4.756233754,9615.855569,1308.309782,125682.9384,973244.5822,139165.8019,53.92175501,731123.4815,122747.4333,378.8468539,853630.4427,141761.2168,29912.14513,22.40610122,23808.39737,17.83400552,11.91926852,14.07290534,18.44222402,5
20241017155039_746,1,18.63751653,121.7911347,19.44153304,-0.222681539,103.1882857,15.80958073,0.764414845,112.2943077,21.78883818,1604.11031,7777.975637,1304.766596,-1.204994405,5095.393688,1037.219634,-1.601702587,6885.107692,1788.786508,172936.7061,1063106.791,139795.1628,146.0479462,558995.2208,110572.7285,-134.2657821,938392.8994,192933.7301,34676.45585,23.16396516,27468.82327,18.34924734,12.22920605,14.41309131,18.90213432,5
20241017155235_747,8,18.40284124,234.3498252,23.03584033,-0.515720699,148.0550714,20.3762021,0.738828543,207.9165,21.29114975,1605.364218,8545.134322,1415.921174,-20.97007964,7308.028912,1428.659279,0.793388554,6010.198499,1593.900667,171612.7036,805194.1042,146280.6274,2261.729685,569850.7636,149250.5987,206.366563,722775.6236,169020.8353,28581.77176,22.73808413,22171.53986,17.63845653,12.03976749,13.81625223,18.3260696,5
