InspectionDateAndId,direction_changes_count,direction_changes_mean,direction_changes_std,direction_change_freq_mean,direction_change_freq_std,direction_changes_min,direction_changes_max,direction_change_freq_min,direction_change_freq_max
20241018143453_867,1,1963.0,,60.25168815224064,,,,,
20241018143701_869,1,806.0,,26.242959007586364,,,,,
20241018144000_870,1,0.0,,0.0,,,,,
20241018144353_874,1,846.0,,21.397678124288642,,,,,
20241018145040_877,1,685.0,,23.820287234412493,,,,,
20241018145418_878,1,807.0,,23.92103391036282,,,,,
20241018145526_879,1,1623.0,,37.734533026435095,,,,,
20241018145638_880,1,723.0,,24.498509081051775,,,,,
20241018145751_881,1,726.0,,25.67457651094529,,,,,
20241018150048_882,1,776.0,,23.66503003873014,,,,,
20241018150401_883,1,1079.0,,28.784079389638798,,,,,
20241018150503_884,1,658.0,,21.885185924299876,,,,,
20241018150737_886,1,0.0,,0.0,,,,,
20241018151430_891,1,765.0,,24.16298168035376,,,,,
20241018151757_893,1,660.0,,20.504535851870262,,,,,
20241018151805_894,1,1152.0,,30.025020850708923,,,,,
20241018152026_895,1,782.0,,27.18014667547183,,,,,
20241018152031_896,1,797.0,,27.22459436379163,,,,,
20241018152145_897,1,1155.0,,30.302235281771434,,,,,
20241018152433_900,1,771.0,,26.796885861253998,,,,,
20241018152642_901,1,0.0,,0.0,,,,,
20241018152911_903,1,803.0,,20.907647043507694,,,,,
20241018153030_904,1,731.0,,21.825456065446513,,,,,
20241018153100_905,1,894.0,,28.415231072404808,,,,,
20241018153456_907,1,821.0,,28.8881069669247,,,,,
20241018153457_908,1,843.0,,27.147135542459665,,,,,
20241018153526_909,1,807.0,,18.219171896870908,,,,,
20241018154113_913,1,563.0,,17.29646697388633,,,,,
20241018154208_914,1,1574.0,,35.02213915403956,,,,,
20241018154516_915,1,579.0,,18.76215165262476,,,,,
20241018154521_916,1,807.0,,24.661553036090822,,,,,
20241018154522_917,1,889.0,,22.277351776675186,,,,,
20241018154654_918,1,770.0,,26.152226335631557,,,,,
20241018154946_919,1,622.0,,21.348893083919684,,,,,
20241018155126_920,1,992.0,,29.973410684070583,,,,,
20241018155405_921,1,870.0,,29.793500222595117,,,,,
20241018161000_923,1,1641.0,,44.583910669166194,,,,,
20241018161707_926,1,697.0,,23.621513539160198,,,,,
20241018162429_928,1,758.0,,27.004880829384728,,,,,
20241025101831_931,1,678.0,,22.737180991984975,,,,,
20241025102153_932,1,1638.0,,57.66996444037602,,,,,
20241025102538_933,1,574.0,,19.731188340036436,,,,,
20241025102908_935,1,1098.0,,29.5598330865527,,,,,
20241025103338_939,1,891.0,,29.923428264373992,,,,,
20241025103844_942,1,633.0,,21.927393653872798,,,,,
20241025103925_943,1,733.0,,23.44924661697431,,,,,
20241025104007_944,1,610.0,,22.56084029883867,,,,,
20241025104114_945,1,1198.0,,36.44993458484194,,,,,
20241025104213_946,1,595.0,,19.331362292472143,,,,,
20241025104442_948,1,890.0,,32.920288514888114,,,,,
20241025104550_949,1,920.0,,25.878315659193834,,,,,
20241025104712_950,1,434.0,,15.209925001752296,,,,,
20241025105050_951,1,832.0,,24.553637302641288,,,,,
20241025105116_952,1,681.0,,18.307928058714413,,,,,
20241025105128_953,1,894.0,,27.815805849408836,,,,,
20241025105515_955,1,1081.0,,33.199226067995454,,,,,
20241025105641_956,1,804.0,,27.058863123885168,,,,,
20241025105820_958,1,748.0,,23.784540048968168,,,,,
20241025105951_959,1,751.0,,19.07834569657555,,,,,
20241025110050_960,1,799.0,,29.379320488307105,,,,,
20241025110207_961,1,737.0,,24.32102432102432,,,,,
20241025110642_963,1,1541.0,,39.69296551013574,,,,,
20241025110740_965,1,774.0,,23.974724321645397,,,,,
20241025111132_966,1,776.0,,26.922009436580627,,,,,
20241025111206_967,1,785.0,,24.697961238358925,,,,,
20241025111235_968,1,3525.0,,83.79290672244936,,,,,
20241025111535_970,1,857.0,,29.152634622580536,,,,,
20241025111713_971,1,2742.0,,56.247307637079736,,,,,
20241025111903_972,1,1727.0,,58.35839556651911,,,,,
20241025112109_973,1,651.0,,20.685710654253125,,,,,
20241025112439_975,1,761.0,,21.634068683193085,,,,,
20241025112608_976,1,957.0,,28.031634446397188,,,,,
20241025112728_977,1,767.0,,27.98555113657095,,,,,
20241025113242_980,1,916.0,,27.485222192216522,,,,,
20241025113640_982,1,715.0,,20.253236268872335,,,,,
20241025113741_983,1,3008.0,,79.99361753051618,,,,,
20241025113824_984,1,2193.0,,49.9931609902886,,,,,
20241025114249_986,1,1446.0,,41.271834684324695,,,,,
20241025114849_990,1,711.0,,24.33514734572338,,,,,
20241025114926_992,1,1537.0,,50.1468189233279,,,,,
20241025115232_993,1,672.0,,17.391754444990813,,,,,
20241025115404_994,1,691.0,,24.142268185311995,,,,,
20241025115607_997,1,601.0,,17.96013507455996,,,,,
20241025115917_998,1,0.0,,0.0,,,,,
20241025120152_1000,1,660.0,,19.770541892580056,,,,,
20241025120239_1001,1,815.0,,28.409090909090907,,,,,
20241025121507_1005,1,1875.0,,195.59774671395786,,,,,
20241025121548_1006,1,593.0,,19.494394950524345,,,,,
20241025122016_1007,1,504.0,,14.987956106699974,,,,,
20241025133559_1010,1,914.0,,26.529664460698942,,,,,
20241025134005_1011,1,826.0,,22.084380514410995,,,,,
20241025134521_1013,1,746.0,,22.06121543693627,,,,,
20241025134707_1014,1,1042.0,,34.30565615328899,,,,,
20241025134813_1015,1,1142.0,,32.994337224084134,,,,,
20241025134941_1016,1,584.0,,21.359862477597748,,,,,
20241025135228_1018,1,851.0,,29.76252929038576,,,,,
20241025135259_1019,1,596.0,,20.516351118760756,,,,,
20241025135354_1020,1,773.0,,27.076254860065152,,,,,
20241025140007_1024,1,591.0,,21.918925935541296,,,,,
20241025140435_1026,1,1513.0,,30.51018350473886,,,,,
20241025140449_1027,1,803.0,,23.83425840728978,,,,,
20241025140704_1029,1,1081.0,,34.006543349691704,,,,,
20241025141056_1032,1,828.0,,26.201702477769693,,,,,
20241025141427_1034,1,2324.0,,71.28178388491857,,,,,
20241025142142_1036,1,992.0,,27.45412780560706,,,,,
20241025142205_1038,1,773.0,,26.216720366287944,,,,,
20241025142535_1039,1,1167.0,,37.180998502564755,,,,,
20241025142701_1040,1,642.0,,22.482927683417966,,,,,
20241025143033_1041,1,882.0,,27.75505066398137,,,,,
20241025143040_1042,1,714.0,,24.411925601750546,,,,,
20241025143319_1043,1,1056.0,,35.016745697516335,,,,,
20241025143444_1044,1,1729.0,,50.948844884488445,,,,,
20241025143730_1046,1,609.0,,21.55981166141537,,,,,
20241025144229_1049,1,664.0,,21.925769383172632,,,,,
20241025144526_1052,1,793.0,,26.75438596491228,,,,,
20241025145352_1055,1,827.0,,26.091620393740538,,,,,
20241025145448_1056,1,698.0,,23.62098138747885,,,,,
20241025145459_1057,1,714.0,,23.035230352303522,,,,,
20241025145902_1059,1,769.0,,23.503163299611845,,,,,
20241025150745_1065,1,698.0,,22.86275794300688,,,,,
20241025151053_1067,1,1055.0,,31.100760568362716,,,,,
20241025151216_1069,1,1390.0,,50.021592054124085,,,,,
20241025151339_1070,1,848.0,,29.40972463064438,,,,,
20241025151736_1072,1,790.0,,28.011204481792717,,,,,
20241025151740_1073,1,780.0,,25.15398755200103,,,,,
20241025151822_1074,1,692.0,,23.78660800219992,,,,,
20241025152205_1075,1,1026.0,,27.389215162840365,,,,,
20241025152226_1076,1,819.0,,26.98784064322668,,,,,
20241025152251_1077,1,626.0,,21.55127896168279,,,,,
20241025152612_1079,1,1020.0,,32.06236444220916,,,,,
20241025153208_1082,1,787.0,,26.173135122551464,,,,,
20241025153214_1083,1,657.0,,19.82020031374442,,,,,
20241025153237_1084,1,1002.0,,29.147395060651014,,,,,
20241025153605_1086,1,958.0,,29.049669476620778,,,,,
20241025153610_1087,1,786.0,,23.358792237510773,,,,,
20241025153737_1088,1,722.0,,24.98875160073374,,,,,
20241025154051_1089,1,503.0,,18.026735476472066,,,,,
20241025154643_1092,1,1040.0,,22.037166528934375,,,,,
20241025155549_1095,1,1181.0,,27.136948529411764,,,,,
20241025155552_1096,1,1749.0,,55.09008441476628,,,,,
20241025155723_1098,1,1015.0,,28.204629449523438,,,,,
20241025155944_1099,1,1473.0,,47.91490469065123,,,,,
20241025160109_1100,1,738.0,,24.889548413206974,,,,,
20241025160249_1101,1,879.0,,26.87908996391658,,,,,
20241025160531_1102,1,792.0,,25.819912629588575,,,,,
20241025160551_1103,1,3096.0,,105.79190158892877,,,,,
20241025160932_1104,1,596.0,,18.894841961766478,,,,,
OVERALL,641,844.6661466458659,630.8478935757727,25.89376988206222,18.693712756323627,0.0,7417.0,0.0,205.86514301449077
