InspectionDateAndId,less_than_sensitivity_count,mean_velocity,median_velocity,std_velocity,max_velocity,mean_acceleration,median_acceleration,std_acceleration,max_acceleration,mean_jerk,median_jerk,std_jerk,max_jerk,saccade_count,saccade_rate,saccade_distance,fixation_time,fixation_to_saccade_ratio,saccade_mean_amplitude,saccade_median_amplitude,saccade_std_amplitude,saccade_max_amplitude,saccade_mean_duration,saccade_median_duration,saccade_std_duration,saccade_mean_peak_velocity,saccade_median_peak_velocity,saccade_std_peak_velocity,saccade_mean_curvature_index,saccade_median_curvature_index,saccade_std_curvature_index,main_sequence_ratio_mean,main_sequence_ratio_std,diagonal_saccade_ratio,microsaccade_count,microsaccade_frequency,microsaccade_mean_amplitude,microsaccade_std_amplitude,microsaccade_mean_duration,microsaccade_std_duration,microsaccade_mean_peak_velocity,diagonal_microsaccade_ratio,swj_count,swj_frequency,swj_mean_amplitude,swj_std_amplitude,swj_mean_duration,swj_std_duration,fixation_count,fixation_mean_duration,fixation_std_duration,fixation_mean_dispersion_x,fixation_mean_dispersion_y,fixation_mean_bcea,fixation_max_bcea,direction_changes_45,direction_changes_90,direction_changes_135,direction_change_freq_45,direction_change_freq_90,direction_change_freq_135,angular_noise,pursuit_count,pursuit_mean_duration,pursuit_std_duration,pursuit_total_time,pursuit_time_ratio,pursuit_interruption_count,pursuit_interruption_rate,max_absolute_acceleration,velocity_complexity,fast_saccade_ratio,exploration_x_range,exploration_y_range,exploration_area,mean_distance_from_center,std_distance_from_center,center_to_periphery_transitions,exploration_entropy,low_freq_power,mid_freq_power,high_freq_power,high_to_low_freq_ratio,total_power,manhattan_distance_sum,manhattan_distance_mean,euclidean_distance_sum,euclidean_distance_mean
20241016154409_546,5.0,18.459892291034624,0.0,27.247111169791854,210.89632769375112,-45.26013742657357,0.0,1863.1441842080224,9929.019302007462,1424.988018266206,0.0,194745.04950597975,954575.4209435175,502,11.809263920581525,452.83236681748247,33366.0,3.649349228918298,1.9546908535803666,0.9701767456499865,3.0143842134239764,16.262386000489165,57.19191919191919,36.0,52.1752440944621,68.56190605620456,48.71823250292626,41.66957544026016,1.6037401678534213,1.1600975192419598,1.3903125980363618,43.16617699499229,33.801277409405685,0.26262626262626265,108,2.540638453033475,0.37733720054825065,0.3245625023537255,47.5462962962963,23.49680209102509,36.22817351787692,0.25925925925925924,18,0.4234397421722459,1.1446752873724209,0.6653790835099136,50.0,42.567593307585526,91,189.98901098901098,138.5536349914773,0.17948895756748634,0.1864107314564637,,,937,627,328,22.042391023077467,14.749817685666565,7.716013079583147,1.0305629913950611,0,0,0,0.0,0.0,0,0,10859.599290662389,1.4760168011936288,0.057458563535911604,38.61961,42.62044,1645.9847708284,17.374526266331667,4.940423265474211,1,4.482578364449177,309171.1338304987,198997.77645690134,369174.8239143365,1.1940792121839374,877343.7342017366,39582.04157423,21.856455866499175,31504.840440077336,17.396377934885333
20241016154941_548,1.0,22.705796345326508,0.0,34.854451006619875,237.31490150112737,-63.09744530020239,0.0,2283.6304813106153,13908.436485761371,2898.3392436747495,0.0,232115.7449958338,1504195.953001782,672,15.612657404395707,677.8075724129002,31608.000000000004,2.764386916214798,2.8121923869856995,1.606496044006648,3.137545656919698,14.707362834679268,63.43076923076923,44.5,42.6879443369668,83.78416540267112,68.03594882654815,51.01696504654002,1.518003425123334,1.15473754778387,1.370054689879465,38.689728652763876,30.36939687616087,0.2846153846153846,85,1.9748152966869568,0.402219696535771,0.33927769154407644,44.423529411764704,18.8407421301243,38.99026854524704,0.21176470588235294,25,0.5808280284373403,0.7713806827557507,0.31288727130520877,37.72,9.262915307828308,78,211.9102564102564,157.19359172504915,0.1219968668785096,0.1485128601644228,,,861,539,252,20.003717299381996,12.522652293109056,5.854746526648389,0.8583686253421545,0,0,0,0.0,0.0,0,0,16951.064392937667,1.5350464029769166,0.1003996003996004,41.1139,48.39457,1989.6895115230002,17.652328273454778,6.268036445590236,5,4.7494862969978655,398505.0627930823,265312.04168268625,587099.1266101381,1.4732538715950527,1250916.2310859067,45492.28792624,22.712075849345982,36125.707579312926,18.03580008952218
20241016155007_549,2.0,15.700695883203974,15.01074087008936,20.51022200017203,157.9522933158489,-16.175499960591058,0.0,1162.4512427417858,5013.2545997330835,911.3868276088785,0.0,112571.98798526751,511314.5283118276,219,7.633055662054303,192.92747662937848,25029.0,6.834789732386673,3.9960096179384936,3.9896138687508347,3.0958397352565026,10.20619914461118,70.0909090909091,85.0,30.618239401083116,72.85471123683084,64.85283590903175,32.115510891190425,1.3899251137362856,1.0187638667973806,0.9726799103091379,33.955792620740596,35.81306509448736,0.18181818181818182,137,4.775016555714336,0.4333895297741039,0.29228412479189586,53.627737226277375,24.938173856916855,29.205459174743513,0.2773722627737226,7,0.24397894810219234,0.8092053174015215,0.20796891183324243,48.0,17.72004514666935,69,332.6521739130435,274.8033197111338,0.18849466971697648,0.2669821794424498,,,851,568,283,29.660869262137954,19.79714893172075,9.863720330417204,1.0167670455220938,0,0,0,0.0,0.0,0,0,5013.2545997330835,1.3063256656103446,0.0416141235813367,37.513239999999996,37.18893,1395.0772564331999,17.278853400464723,5.761285004496712,2,4.275192717474578,156322.31680106482,104057.32834962869,238552.71416217176,1.5260310814466307,498932.3593128653,34211.690460159996,21.557460907473217,27435.020996979125,17.287347824183442
20241016155050_550,14.0,20.258598581623975,18.263502279226923,26.601516210737383,346.6537117620351,-53.20929391282866,0.0,1556.8943664985393,17710.216308601623,2642.741792660777,0.0,146641.55955809218,905555.4825576338,1224,19.365556522427024,1498.1135820919935,37621.0,1.4704893683552218,4.458614929846943,1.5415643363189517,10.24148693187292,67.80067314394556,81.07729468599034,39.0,138.40888042362346,69.29349526401198,52.12299182953934,44.49968600578584,1.2625707967665498,1.0438510620651378,0.9216327061308456,31.45597265950555,27.612432004810238,0.3961352657004831,258,4.081955541491971,0.4622551718574948,0.3000183510391993,48.52713178294574,28.952802416041237,35.151804088179354,0.32945736434108525,32,0.5062890594098568,0.738823409710134,0.2844866647947676,55.21875,41.67113387511192,233,-57.0,3231.1838872624876,0.23007266827481024,0.320440534826869,,,2172,1432,720,34.36436990744403,22.656435408591094,11.391503836721778,1.000643394390989,0,0,0,0.0,0.0,0,0,17710.216308601623,1.3130975523088204,0.06647740714454696,71.94294,58.55094,4212.3267633636,15.467036427011845,6.10785471728839,46,4.378495049547502,835285.7632560165,539371.2355953269,1673733.0201194212,2.0037849245688855,3048390.0189707647,85981.230119938,20.336147142842478,69254.64253018485,16.380000598435394
20241016155158_551,1.0,17.829333110176016,0.0,29.523655808288094,375.85184487913375,-45.77140582082689,0.0,1993.072179077985,17766.98867314057,1360.491484766737,0.0,218570.4767848831,1500918.749722746,1572,56.70586537767838,1382.7035618621267,825.9999999999969,0.030710886377156337,2.2596209323115857,0.8218596437816437,2.9622344347161422,17.434818605830948,64.12720848056537,36.0,67.95366901419014,71.70536794505404,49.21206699142041,50.11498925213733,1.5442597311009465,1.2944747625219208,1.3873839740468459,40.743227062635555,34.20387719855567,0.21554770318021202,236,8.513094293341029,0.4479229320305384,0.35727573436183035,40.70338983050848,16.613150458900506,41.681612309872854,0.19491525423728814,82,2.957939542601544,0.7546533766225471,0.621969252571464,42.52439024390244,22.949693451247803,276,137.3840579710145,1700.3267453361052,0.17862435417208308,0.16990557988721866,,,2110,1424,782,76.11283457182022,51.36714522761705,28.208642955053747,0.8720910344741134,0,0,0,0.0,0.0,0,0,19997.671598113775,1.6559035397368618,0.06425166825548141,45.06722,52.42282,2362.5507619604,17.08933686229625,5.9941899577209785,25,5.381784725671932,574308.6198215579,316517.48107273586,3610272.33645954,6.286293139011703,4501098.437353834,112986.12171412,21.53757562221121,89658.01601865239,17.090738852202133
20241016155354_552,1.0,28.853015212626513,23.03669367494263,42.22341949083023,432.29307581630036,-76.07475525660911,0.0,2407.986286651474,18686.557018563857,2483.9195965991494,0.0,245868.1616650568,1499958.005268974,1498,36.13382540946041,1743.7594193116588,13395.999999999996,0.4773885463810981,3.470103302921962,1.2130607677768077,6.229069765165931,49.22412584474227,74.7937062937063,49.0,78.89102044746542,85.22395562514568,61.53062008474962,60.581364702834925,1.7332308201788476,1.2549862520119532,1.6389613162201528,40.61464645267009,34.12219439319997,0.2727272727272727,189,4.558940589044069,0.4974423613251534,0.3245520664871249,47.68783068783069,23.041552298643463,43.132793048684825,0.328042328042328,93,2.2432882263550185,0.7312256922415398,0.4651224556174272,42.73118279569893,30.544921892840122,127,-15.968503937007874,2349.0076877520505,0.1311822608925328,0.17041432774483542,,,1804,1207,591,43.514967315531756,29.114504185059218,14.255734857804471,0.9416665627323184,0,0,0,0.0,0.0,0,0,18686.557018563857,1.4633971243446553,0.13149847094801223,41.11274,55.182990000000004,2268.7239202926003,16.22170684341379,6.1076419996765035,38,4.857784703435296,862501.1760138876,584234.6953672513,2066525.013660148,2.3959677634420684,3513260.885041287,76483.224442245,21.257149650429405,64225.42812220441,17.850313541468708
20241016155459_553,1.0,13.85312977387253,0.0,19.76736483677538,154.33814951566194,-12.494213031437196,0.0,1150.382169525664,5340.745765122161,983.1254134864909,0.0,116898.88981583672,475670.8034845359,203,7.175426814181188,173.42270151119575,24930.0,7.4174352871169305,3.8593796746243667,3.605995918467463,3.2758960835608426,10.99192553025998,70.45161290322581,85.0,33.84484399639742,72.18968658000749,73.97006340458373,33.654177683796846,1.3319910010322935,1.021738129855491,0.8670270149938049,33.106783303251916,32.93591402379508,0.3225806451612903,123,4.347672404651656,0.33555400680718256,0.2737605680619912,47.203252032520325,18.94105505667667,28.871837548616504,0.35772357723577236,7,0.24742851083383408,0.7013391257020736,0.07244475832434624,58.857142857142854,16.190196076008217,66,353.75757575757575,354.77944751916203,0.1879606522839077,0.22217011719823584,0.2625468729186075,1.0594059385577705,772,566,307,27.287830051959986,20.00636244742144,10.85150754656958,1.002434480747748,0,0,0,0.0,0.0,0,0,6791.776252121188,1.4269241073636152,0.03467843631778058,38.2851,36.9292,1413.83811492,17.273911332801838,5.787834168525939,2,4.388585981286374,156694.46430995187,93441.07885303051,230647.13135629363,1.4719545605648108,480782.674519276,34129.344451865996,21.505573063557655,27429.45922288747,17.283843240634827
20241016160001_554,1.0,16.068600758398087,0.0,25.589466453221384,332.83623798114957,-21.871083047217923,0.0,1705.0496783466265,18378.222086893096,1653.04898413907,0.0,173611.22534446325,1017553.537446778,463,15.796117498550032,373.8467513811137,21610.0,2.8061290741462144,2.2339371610987784,0.9066941138002389,2.6349774170467013,9.696364654125844,57.60674157303371,40.0,32.88919701655682,64.67469834009422,51.82533491420281,40.831995093947114,1.4306443481284976,1.1260450252671905,1.2088450135778532,36.384988038372356,32.16032873981022,0.2808988764044944,76,2.592883217904541,0.4673161679209636,0.3798848445303853,43.25,16.45098381316609,42.55263928788081,0.2894736842105263,41,1.3987922622906077,0.654388416773119,0.2158879452707052,46.65853658536585,42.16553311917533,82,182.15853658536585,121.84881371082967,0.10663820074182652,0.0601150040610298,,,586,413,257,19.992494285421856,14.090273276244414,8.768039302650882,0.851140773640585,0,0,0,0.0,0.0,0,0,18378.222086893096,1.592513675457853,0.048628428927680795,37.94834,37.9454,1439.964940636,17.422402232521158,5.671826803544736,2,4.709700569726966,198621.12424188163,136327.095489976,347549.4485706292,1.749811103412052,682497.6683024869,34714.202649240004,21.628786697345795,27958.268415523577,17.41948187883089
20241016160221_555,1.0,13.976384249443253,0.0,23.004884335178197,194.3538316806494,-21.72659024051141,0.0,1245.784717178214,8114.518239586838,1322.9039648710911,0.0,119813.67538372772,488932.26130444865,307,9.424983882356553,261.3388437665031,27468.0,5.380607247796278,4.096721692453659,2.0076386710605294,3.5677081053045065,13.94571432724547,69.73170731707317,53.0,39.990867488101856,73.06334300376837,63.279792485628676,38.84701207828434,1.1288676327495337,1.0290166658295594,0.417064243699749,28.029092448008146,20.677768385221924,0.24390243902439024,76,2.3332207656648145,0.35997381467743883,0.32756534322399805,43.28947368421053,14.517517358326371,32.1707190150801,0.3684210526315789,12,0.3684032787891812,0.7876733672293749,0.22255325924759312,46.0,11.045361017187261,94,252.11702127659575,151.8565151702022,0.19086989090530312,0.18004537396921155,,,551,415,241,16.915850551069905,12.740613391459183,7.398765849016056,0.7973385219266532,0,0,0,0.0,0.0,0,0,8254.331533313996,1.6459825320053427,0.04468949506674405,37.939980000000006,38.286699999999996,1452.5966322660001,17.56644707982919,5.182446853924268,4,4.65290496896782,239515.0194730347,119251.2270981392,284019.9870246298,1.185812846515897,642786.2335958036,38059.843469243,22.076475330187357,30303.735790842024,17.577572964525537
20241016160302_556,15.0,19.680346747850763,16.86377860771708,23.818130860458556,182.5783225322069,-35.159892556361434,0.0,1542.2949256728295,6147.089575730532,1900.5961241622228,0.0,157258.1653060528,950360.5293283784,600,13.464386697185942,470.21489771597976,34724.00000000001,3.529579182760724,2.3754286840317036,1.206714404615193,2.515617226708587,9.442568490812523,57.25,44.0,31.633059652252467,61.16679904239821,49.12707303824308,29.085990196917642,1.299798038414168,1.0571735133715614,0.9274029639436903,32.50576128830548,26.384934329685365,0.25925925925925924,118,2.647996050446569,0.45563608630999974,0.28707620492390235,52.03389830508475,33.195091582072806,35.75287906752153,0.3644067796610169,25,0.5610161123827476,0.5405205911073984,0.08740301259895705,40.12,13.345621004659169,90,232.75555555555556,198.36007164923933,0.18287414038085992,0.24806059406617223,,,1018,659,344,22.844576096225484,14.788384722409228,7.719581706386608,1.0259071156300767,0,0,0,0.0,0.0,0,0,12282.120264481297,1.2102495533042206,0.06519558676028084,38.23366,40.803219999999996,1560.0564403852,17.42334957736863,4.657208058210467,2,4.885686099998721,318938.7927410152,172932.85441454744,382405.12704987574,1.1989922071361088,874276.7742054383,42337.903971046006,21.22200700303058,34851.88518685721,17.469616635016145
20241016160408_557,1.0,16.2020893480735,0.0,25.162970810324726,157.09474898359264,-19.696345994677454,0.0,1668.617474624498,5822.263965541945,1100.1128933583898,0.0,173926.77082779224,975263.9860613409,566,16.92887479810971,459.1483923133222,23956.000000000004,2.527537455159316,1.8001773121148283,0.8245507653420772,2.6920948056320366,10.432640416197273,54.280701754385966,36.0,34.39183623343686,59.38641713957501,51.05359141861834,26.226809113662622,1.2545374856952602,1.1042650228172886,1.3162549130393681,30.768991462985156,30.56508142353018,0.21929824561403508,92,2.7516898965125325,0.4275168995873728,0.415040297926324,43.108695652173914,16.96444909454137,45.129484631899466,0.2391304347826087,71,2.1235867679607585,0.6126047768635531,0.23448098240153387,37.70422535211268,10.82432623697326,92,167.92391304347825,101.00013276956966,0.076035183268687,0.051436301669588264,,,691,486,270,20.667583896632173,14.536100975055334,8.075611652808519,0.849384863101895,0,0,0,0.0,0.0,0,0,10951.065845617013,1.5530695004664146,0.05348460291734198,38.89153,39.52314,1537.1153850042,17.26217129492859,5.423680196960566,2,4.455395385395568,258974.94843227143,153471.2667092826,419341.73629794875,1.6192366822987025,831787.9514395028,38826.77612881,20.96478192700324,32104.479762315343,17.33503226906876
20241016160422_558,1.0,16.69090670890528,0.0,25.52301528802305,177.33560822950986,-20.511954217120575,0.0,1942.9038569561617,7855.7116136858,1285.5871761772105,0.0,234089.27354423795,906425.1829010964,646,19.365669404640567,444.1649308372544,23822.000000000004,2.4981124161073827,1.7962208281428262,0.7777516353827568,2.5395042164939023,12.066230073985658,52.28947368421053,41.0,36.95130121019422,59.63981517698586,46.178461027796416,30.311433062603122,1.374284279044008,1.2347494942384372,1.101797220106707,38.54550463789439,34.541414417234044,0.3157894736842105,85,2.548114395347443,0.4416417462942534,0.34557340908977097,37.04705882352941,14.404170868477802,42.978111819027525,0.32941176470588235,39,1.1691348402182387,0.6984098274413691,0.45080529136729747,51.256410256410255,60.46771461028327,95,129.70526315789473,71.09161971253575,0.05928042417291336,0.03147978309631273,,,765,539,303,22.93302955812699,16.158043048144375,9.083278374003239,0.8737128082873095,0,0,0,0.0,0.0,0,0,8167.915938546902,1.5291569075996019,0.046018614270941054,36.94193,36.65708,1354.1832833644,17.193544005907608,5.283896621539216,2,4.6037357238639345,270265.37031586864,158758.44493195615,458204.99204866146,1.6953892077003472,887228.8072964862,42693.823455463,22.06399144985168,33664.01206113538,17.397422253816732
20241016160610_559,1.0,16.727842412592473,0.0,23.18688779707152,207.8340951119304,-32.16782955090028,0.0,1434.4878935733009,5394.384964844365,2466.236098090639,0.0,148685.9375806098,691165.4957002071,434,14.606892837910609,326.2570976323742,22515.0,3.128386827844935,2.440187057148763,0.7576904688578044,3.6075764227278215,18.439379515292945,60.7536231884058,38.0,43.349742421748324,57.56225602446045,41.45344648308461,34.88440700942743,1.1953260799168632,1.052678510052884,0.9664106805047451,31.21517701079195,31.263081761157217,0.30434782608695654,93,3.130048465266559,0.3831085745455766,0.34601221033781104,44.376344086021504,18.76562516170356,35.341483755013954,0.3118279569892473,16,0.5385029617662898,0.9075426096336019,0.25959515176149445,52.875,16.05410772979925,83,180.14457831325302,91.30343063931895,0.1956790618336566,0.1273093384390486,,,677,446,268,22.785406569736132,15.010770059235325,9.019924609585352,0.9236761551753706,0,0,0,0.0,0.0,0,0,10376.40481025228,1.3861254323879075,0.038053649407361195,39.08877,40.22605,1572.3868164584999,17.561431804947535,5.604007708381586,2,4.595422092392902,198025.67332490662,110115.7807988807,290143.9004690794,1.4651832542593184,598285.3545928666,35020.43807108,21.83319081738155,28167.95751520739,17.561070770079418
20241016160804_560,0.0,19.371589064708747,0.0,26.121229860434624,188.1722417082207,-29.751212528821156,0.0,2112.650776465981,7535.862317120079,1707.1590095029424,0.0,254044.66055927047,986377.6433703419,627,21.001507285211858,449.9959927809333,20407.000000000004,2.159928027095682,1.8227864885764744,0.8719486861561003,2.5636676699538166,18.670996662660492,53.541666666666664,42.0,47.75543526366629,60.35937119489195,49.130340554313214,24.54284936424362,1.6316489699085879,1.2929383974427988,1.2094779766296628,44.82978726260082,31.214280578756423,0.425,77,2.5791324736225087,0.5491576583494115,0.3056878704693598,40.298701298701296,15.852456841883043,45.50768754326125,0.4675324675324675,39,1.3063138502763356,0.6776235555184127,0.30565185244048076,39.94871794871795,18.13616406725229,59,152.83050847457628,143.42223458835707,0.059755158251284426,0.05824255933066529,,,703,478,257,23.547144531904202,16.01071847261765,8.60827332105175,0.9136885153769195,0,0,0,0.0,0.0,0,0,8531.886792976731,1.348429897680537,0.06066176470588235,38.50466,42.24825,1626.754501845,16.84726201501985,5.732892864571487,2,4.554724090800255,210672.48524471108,129763.87155060365,380909.54374366556,1.8080649843818573,721345.9005389803,33890.37599763,20.75344519144519,27516.643917477497,16.850363697169318
20241016160918_561,11.0,15.225296433568944,0.0,24.959596579102186,240.11865335034258,-27.520619410108225,0.0,1398.1285136859976,4831.002193832935,1973.0251317281407,0.0,137730.5659084121,759135.0724979112,388,13.342503438789548,315.3700633801606,22602.0,3.4890398271071317,2.466094445541835,0.5856037325199952,3.901492504361004,19.852554936461555,58.28787878787879,36.5,37.62082158476314,61.4048279223129,44.14989055444482,38.471454274124696,1.226216053266654,1.0389166831358614,1.1865156946596433,31.817434647272737,33.416976064892076,0.36363636363636365,88,3.0261348005502064,0.3701325592703706,0.34220253372886467,50.86363636363637,28.943197433696756,38.562300701438524,0.25,28,0.9628610729023385,0.5750500274596283,0.13479216136204453,39.607142857142854,13.009170627221526,72,225.54166666666666,184.95637154475105,0.12835599991501562,0.14102487184299617,,,648,424,230,22.283356258596974,14.580467675378268,7.909215955983495,0.8944419917759775,0,0,0,0.0,0.0,0,0,11029.750977875994,1.6393504512707497,0.0473186119873817,37.47204,38.76062,1452.4395030648002,17.333914346231268,5.9131578577323145,2,4.309693513740241,203831.43465980416,104969.7139700272,281720.32868315186,1.3821240534039547,590521.4773129832,34262.4852418696,21.603080228164945,27536.482545162737,17.362221024692772
20241016161335_562,1.0,14.580017358486455,0.0,25.130145062301303,184.7517594311374,-13.119181431330018,0.0,1666.1289561339688,6607.312788464937,678.9732431587948,0.0,193822.8240503194,753675.712195585,491,18.156269644640016,348.47391121173393,19969.0,2.8228724908114216,2.0251518554296797,0.7272679894646811,2.7825715054517337,12.294999527987628,53.075268817204304,41.0,35.23354845535281,60.508489863395646,48.870568352432336,28.82414679482162,1.2045212999875792,1.109069230260433,1.0037115525545952,33.22818060738563,32.655960002658716,0.23655913978494625,64,2.366601338608882,0.37370615757214853,0.3435861722581524,35.75,10.428326807307105,43.87882990416659,0.296875,14,0.517694042820693,0.6938130543146588,0.2496096495304007,35.07142857142857,12.583800730158059,78,187.32051282051282,143.01922890169158,0.059679184372242525,0.03671902202770882,,,535,352,176,19.783308064933625,13.016307362348853,6.508153681174426,0.6658644855314513,0,0,0,0.0,0.0,0,0,8482.342277431759,1.7236018616722726,0.0552423900789177,38.466409999999996,36.824960000000004,1416.5240095936,17.296535143184194,5.84037169403803,2,4.530824685575407,193512.20167657512,147780.02936524176,378757.7557008364,1.9572810004708117,720049.9867426534,38342.10383151,21.60118525718873,30708.993564688062,17.300841444894683
20241016161402_563,1.0,27.982360419923463,0.0,41.73776527216582,431.76039731721033,-84.35867249584565,0.0,2514.279833809849,14795.836240227743,5032.2996887846975,0.0,252865.40127149716,1675243.242940354,832,18.164749033906077,922.1588768977006,30560.000000000004,2.004854687397494,2.630853200561348,0.986855303235991,4.419654781113963,41.167289812882764,66.11299435028249,42.0,56.3286231497728,83.3011211594476,55.99672800708249,62.32809085041261,1.680169348825396,1.2959260104028154,1.6602599823348034,41.52511417266693,33.98920000045194,0.2994350282485876,110,2.401589415540467,0.5001577112491646,0.38270757051616605,43.736363636363635,17.353897792572173,47.37786924601757,0.22727272727272727,63,1.3754557561731766,0.6897708296090191,0.2942091003176137,38.3968253968254,9.748487359324551,73,181.34246575342465,144.61391387785181,0.13087694062947028,0.22297343677419929,,,926,625,324,20.21701635264066,13.645394406479925,7.073772460319193,0.9411599460484202,0,0,0,0.0,0.0,0,0,22617.65706878116,1.4915741433466954,0.12396265560165975,37.616240000000005,50.38468,1895.2822152032004,16.410185389422637,5.596021709689681,9,5.029412475535751,591170.2593806155,289533.0711728404,553442.6421658022,0.9361814695239548,1434145.9727192582,39858.682283609,20.66287313821099,31594.80181571439,16.37885008590689
20241016161412_564,1.0,13.119279815051836,0.0,21.508947446151076,140.20870902155056,-10.490627325519121,0.0,1259.7464531071091,6737.789265668675,675.6600091854892,0.0,123952.0560600974,557018.7531132299,356,11.515073101306767,282.1770083608471,24832.0,4.081525312294542,2.1030482982424807,0.6597821549559596,3.0070132411072383,12.466615114096822,54.628571428571426,36.5,32.167495319064564,54.76729978096739,44.33068537593476,25.263953931525425,1.1334138078258023,1.041932535618596,1.0907368249127976,28.239618646430035,31.550166331466173,0.22857142857142856,81,2.620002587656877,0.3378473047035582,0.33869039089929065,46.67901234567901,21.020758206300478,36.60108575306716,0.2839506172839506,10,0.3234571095872687,0.8219251335218264,0.22653077699254315,52.9,23.312871980946493,92,217.72826086956522,163.97375872117263,0.13226681149656352,0.11146875717503875,,,612,411,217,19.795575106740845,13.294087204036744,7.019019278043731,0.830419658748307,0,0,0,0.0,0.0,0,0,6737.789265668675,1.639491477380772,0.03592814371257485,38.044799999999995,38.1212,1450.31342976,17.49444619400521,5.518581186293204,2,4.417522467444138,176136.35341987349,117200.31794529344,280199.8517150099,1.5908121536220865,573536.5230801769,35989.6843334,21.537812288090965,29253.906747474655,17.50682630010452
20241016161504_565,1.0,18.14590718600781,0.0,28.568500472438153,427.6087822504676,-36.311547769090396,0.0,1442.2760985818325,8962.882893461256,2740.844999475807,0.0,135791.66624027054,1054919.0723964311,401,13.859127669869359,347.59805499206095,22213.0,3.3050141348013686,2.958270399434268,0.8678019531903576,4.380416726013816,27.04738280723547,62.71830985915493,37.0,40.771152152565534,66.28918843849505,44.15574607406538,53.768700260754485,1.3881905719832686,1.1010215334044766,1.2377387177957402,34.73762300667746,31.458235243536397,0.36619718309859156,90,3.110527407202599,0.4259447492388927,0.326376861566197,48.56666666666667,18.24283725496424,34.47407087796482,0.2777777777777778,33,1.1405267159742862,0.635100868595102,0.15715974549605932,43.60606060606061,17.05061874632972,84,206.38095238095238,141.00885692901102,0.1801469373402934,0.1696143300860116,,,771,545,312,26.6468514550356,18.835971521393514,10.783161678302342,1.0367923354461845,0,0,0,0.0,0.0,0,0,17265.387412320968,1.5743770856751176,0.05333333333333334,40.66403,38.14746,1551.2294578638,17.425808951745932,5.333488092557979,4,4.717280363598375,262729.1465626014,115235.23028828122,287105.0852522342,1.0927797277483435,665069.4621031168,34496.300721722,21.88851568637183,27494.10059647612,17.445495302332564
20241016161941_566,1.0,18.81808931653849,0.0,26.059817346076944,176.36419879711113,-34.45991132023821,0.0,1540.8429510904916,7081.406326987686,2690.4299085568646,0.0,157612.06542094855,644967.5575816764,566,17.214635481614405,459.0032425247233,23506.0,2.507841672890216,2.503405266345509,0.7655327292133506,4.435739467851971,21.32567335636331,60.29126213592233,36.0,56.611884420414,57.121253384026105,43.404996184819026,33.51483313297371,1.3781168812930629,1.08254662804759,1.054208858005332,35.911533270937745,31.55841159151439,0.21359223300970873,143,4.349280695884912,0.40980294325681993,0.3371006153268889,47.04895104895105,19.22641272968385,38.094812491837324,0.1958041958041958,18,0.5474619057757232,0.6235046468237729,0.149356594729265,43.72222222222222,17.009166011155916,93,171.7741935483871,111.6611742220666,0.14772101618280203,0.1533595573090073,,,892,568,301,27.129778886219167,17.275464582256152,9.154779646582925,1.0126102667140708,0,0,0,0.0,0.0,0,0,7395.784647369324,1.3848280188134712,0.0590465872156013,46.87917,42.59298,1996.7235502265999,17.938894977974297,5.655522207067394,14,4.812479732127387,271397.752264509,146367.9908312782,390378.9032622118,1.4384013869125258,808144.646357999,42052.67505162,22.768096941862478,33319.05494505348,18.039553299974813
20241016162036_567,5.0,14.594607728037918,0.0,24.40612797698192,180.29636643597567,-16.13439266136332,0.0,1661.1233306103939,7459.422876306816,994.5517902460374,0.0,188866.74374473433,880372.8621434567,496,18.203170874926602,349.1813280258583,19920.0,2.7183406113537107,2.0841832388756174,0.8244059105769062,2.6293910236706846,12.63063625726106,52.666666666666664,40.5,31.52776554086889,57.428595702312776,44.511740666727896,27.930831585515556,1.3193507171868633,1.116304327643669,0.9899736762399527,36.117907456647096,31.488586830881573,0.34444444444444444,65,2.3854961832061066,0.4487690741977705,0.3215954830898881,38.84615384615385,14.811877530425754,40.794766879122555,0.38461538461538464,4,0.1467997651203758,0.941937667805725,0.07808182557314235,54.25,18.93904696651867,84,162.42857142857142,92.05385143830675,0.06697153449723962,0.05420330124095945,,,587,419,221,21.54286553141515,15.377275396359366,8.110687022900763,0.7644016695104896,0,0,0,0.0,0.0,0,0,7459.422876306816,1.6722702269068148,0.04979965655409273,38.61183,37.27546,1439.2737246918,17.267981043735492,5.916807283363279,2,4.485039426998858,186826.06219448103,143253.9268778318,373117.0847393322,1.9971361616075123,703197.0738116452,37505.671767076,21.45633396285812,30189.842201507527,17.271076774317805
